IID1,IID2,G,famIDseqID
1141,475,0.195088148235408,18
614,545,0.323150849201272,18
653,545,0.403880783002615,18
683,545,0.143384108915483,18
857,545,0.374485989925327,18
870,545,0.427368578452795,18
878,545,0.326830306058616,18
1019,545,0.139981967175484,18
1035,545,0.263718116635669,18
1121,545,0.317035282730306,18
1122,545,0.211781355352577,18
628,614,0.403958795747016,18
670,614,0.367968733800041,18
683,614,0.16936679934225,18
688,614,0.425877164499713,18
740,614,0.383642927263294,18
785,614,0.360629602534241,18
880,614,0.40802389453672,18
961,614,0.232095010404232,18
1019,614,0.233716545739533,18
1035,614,0.0556247301091048,18
1122,614,0.0931287432260439,18
1141,614,0.371924962849634,18
653,628,0.265323508401678,18
683,628,0.301586212588394,18
857,628,0.342313807622543,18
870,628,0.274724166001223,18
878,628,0.37093704787567,18
1019,628,0.170981847523492,18
1035,628,0.1445000260495,18
1121,628,0.352223697917562,18
1122,628,0.159795319089576,18
670,653,0.239393694099918,18
683,653,0.272531502029164,18
688,653,0.33457162536345,18
740,653,0.333631071184751,18
785,653,0.282965652035663,18
880,653,0.425788556348424,18
961,653,0.454516679506144,18
1019,653,0.122889636822283,18
1035,653,0.263691757928822,18
1122,653,0.220055999169827,18
1141,653,0.308650265219863,18
683,670,0.254363895113714,18
857,670,0.392541901833044,18
870,670,0.391651098879002,18
878,670,0.28132927647348,18
1019,670,0.271451278257826,18
1035,670,0.12044781312896,18
1121,670,0.289930000406363,18
1122,670,0.0854450433147784,18
688,683,0.257329325022642,18
740,683,0.179906863521543,18
785,683,0.203793546337593,18
857,683,0.223033152779758,18
870,683,0.282410976319417,18
878,683,0.276271534041466,18
880,683,0.23477360444925,18
961,683,0.241982851894369,18
1121,683,0.183374615730717,18
1141,683,0.279839356941155,18
857,688,0.372930959183198,18
870,688,0.285039104088218,18
878,688,0.284090610550839,18
1019,688,0.315378210562604,18
1035,688,0.131614531058008,18
1121,688,0.376498453066947,18
1122,688,0.223674619397494,18
857,740,0.393815888403631,18
870,740,0.405628728439545,18
878,740,0.352403720465811,18
1019,740,0.116478549490968,18
1035,740,0.237172967488383,18
1121,740,0.361550570994878,18
1122,740,0.180977716683693,18
857,785,0.48415775747333,18
870,785,0.294695186051597,18
878,785,0.429133236194885,18
1019,785,0.25059493768416,18
1035,785,0.228782640524746,18
1121,785,0.387020194064245,18
1122,785,0.174916154416028,18
880,857,0.368238343667152,18
961,857,0.351738673774273,18
1019,857,0.164691277214667,18
1035,857,0.276542636623085,18
1122,857,0.250157132829101,18
1141,857,0.349918753879884,18
880,870,0.412908844503858,18
961,870,0.377088748525912,18
1019,870,0.168024457167942,18
1035,870,0.173030560591843,18
1122,870,0.222052186233165,18
1141,870,0.332817741433074,18
880,878,0.438059455237305,18
961,878,0.310588917720372,18
1019,878,0.184460933842608,18
1035,878,0.257074395789432,18
1122,878,0.203424806604492,18
1141,878,0.391567637440908,18
1019,880,0.164667536466059,18
1035,880,0.173552850936363,18
1121,880,0.391048920516469,18
1122,880,0.177163573401793,18
1019,961,0.0917977736608089,18
1035,961,0.32455284331814,18
1121,961,0.424755324217421,18
1122,961,0.322924662160604,18
1121,1019,0.207409889457927,18
1141,1019,0.283764114885507,18
1121,1035,0.268701250533727,18
1141,1035,0.247672281303485,18
1122,1121,0.258826120989473,18
1141,1121,0.421769805626953,18
1141,1122,0.227926231197393,18
86,1,0.255364778499445,20
233,1,0.188577050430555,20
639,1,0.183629078576282,20
659,1,0.203951826731505,20
799,1,0.250531741267827,20
934,1,0.275140003544267,20
1064,1,0.206431496603642,20
1091,1,0.1591335413804,20
1131,1,0.174275400881436,20
1134,1,0.234261287019255,20
174,86,0.266402312503316,20
477,86,0.203359514938629,20
479,86,0.115196043090615,20
480,86,0.29661583978248,20
523,86,0.178620233462468,20
643,86,0.117761485975013,20
731,86,0.321258206139911,20
996,86,0.178998668565202,20
1048,86,0.221415909905748,20
233,174,0.305324757427727,20
639,174,0.349054470526563,20
659,174,0.230558862162545,20
799,174,0.353292734618204,20
934,174,0.305654255660398,20
1064,174,0.28344049725194,20
1091,174,0.21171203670987,20
1131,174,0.183539055540034,20
1134,174,0.246876690313764,20
477,233,0.344123639039047,20
479,233,0.187173828454864,20
480,233,0.320142665756933,20
523,233,0.344428713230697,20
643,233,0.136498131771439,20
731,233,0.208384330879815,20
996,233,0.191280939693196,20
1048,233,0.227628416762864,20
639,477,0.194634732366156,20
659,477,0.294231693526076,20
799,477,0.195400805290156,20
934,477,0.271966723663388,20
1064,477,0.215401476799396,20
1091,477,0.333531169800661,20
1131,477,0.267236458907637,20
1134,477,0.208538106806621,20
639,479,0.133691482287307,20
659,479,0.247524691851233,20
799,479,0.127603734564895,20
934,479,0.13521727581319,20
1064,479,0.233610541112442,20
1091,479,0.247425863377607,20
1131,479,0.189168768246115,20
1134,479,0.0689599331665762,20
639,480,0.275910569398367,20
659,480,0.267726806049677,20
799,480,0.211070587368158,20
934,480,0.283906389856543,20
1064,480,0.250651424350194,20
1091,480,0.256601937500063,20
1131,480,0.226584778243677,20
1134,480,0.35214805352992,20
639,523,0.236683394227161,20
659,523,0.342156462477913,20
799,523,0.238191598571822,20
934,523,0.30045139070426,20
1064,523,0.277148714642634,20
1091,523,0.304370162636069,20
1131,523,0.160230190691874,20
1134,523,0.358059557824429,20
643,639,0.195552982558417,20
731,639,0.203228766745896,20
996,639,0.229585169916294,20
1048,639,0.213686315290343,20
659,643,0.274849347039373,20
799,643,0.10868959333659,20
934,643,0.325966283181719,20
1064,643,0.184796144660004,20
1091,643,0.210164506357008,20
1131,643,0.115718953438568,20
1134,643,0.238620271620878,20
731,659,0.256990936634061,20
996,659,0.26924575237276,20
1048,659,0.281864238749803,20
799,731,0.211066152017437,20
934,731,0.231390772620703,20
1064,731,0.260742184068895,20
1091,731,0.256736556333941,20
1131,731,0.18828855160956,20
1134,731,0.208305333380541,20
996,799,0.128710061580202,20
1048,799,0.135007928012189,20
996,934,0.22885247789429,20
1048,934,0.162583301463591,20
1064,996,0.135911724579082,20
1091,996,0.155917718746989,20
1131,996,0.226283236064835,20
1134,996,0.20743967775802,20
1064,1048,0.252982782071759,20
1091,1048,0.230551078207264,20
1131,1048,0.292822236901496,20
1134,1048,0.175834271555886,20
59,9,0.173594294940905,22
127,9,0.254564580320447,22
209,9,0.296896995312476,22
553,9,0.155092214101536,22
571,9,0.184516405592032,22
578,9,0.272809819418042,22
738,9,0.302423467763578,22
741,9,0.232579449272567,22
866,9,0.29454864857752,22
942,9,0.225415225459738,22
71,59,0.360155913956352,22
210,59,0.207831146226546,22
286,59,0.0733230037765914,22
292,59,0.258179796279646,22
374,59,0.204495340401749,22
411,59,0.311396305203115,22
501,59,0.197291869639324,22
636,59,0.267230603770258,22
1092,59,0.254489806976573,22
127,71,0.221994731973209,22
209,71,0.266526558115151,22
553,71,0.215617547955122,22
571,71,0.25229521069905,22
578,71,0.318684939283336,22
738,71,0.264936873395555,22
741,71,0.203795619371282,22
866,71,0.225460758278619,22
942,71,0.229061650641915,22
210,127,0.136694941629251,22
286,127,0.147357746831261,22
292,127,0.361202479795602,22
374,127,0.234943110516636,22
411,127,0.213980441701475,22
501,127,0.307995730006451,22
636,127,0.258951388786417,22
1092,127,0.28365631131081,22
210,209,0.307747206283681,22
286,209,0.21325325023092,22
292,209,0.313197213520526,22
374,209,0.221908360178901,22
411,209,0.302555812790327,22
501,209,0.275761969546812,22
636,209,0.339207104219505,22
1092,209,0.317899893234448,22
553,210,0.207847689674961,22
571,210,0.253414751630977,22
578,210,0.216586645199562,22
738,210,0.15672752571791,22
741,210,0.278010619948121,22
866,210,0.239859662977021,22
942,210,0.279539828927476,22
553,286,0.174127720642055,22
571,286,0.251330407703808,22
578,286,0.183815816963094,22
738,286,0.20088591993308,22
741,286,0.273642189674274,22
866,286,0.120640675988012,22
942,286,0.205670054029355,22
553,292,0.1609550084834,22
571,292,0.251027240880035,22
578,292,0.159060034003197,22
738,292,0.36382895384273,22
741,292,0.175533952284201,22
866,292,0.20629034819776,22
942,292,0.225830871843012,22
553,374,0.295943424033234,22
571,374,0.38955843218729,22
578,374,0.256880236367677,22
738,374,0.269456681978827,22
741,374,0.338554495574516,22
866,374,0.234788261672577,22
942,374,0.374350398438181,22
553,411,0.197892343866206,22
571,411,0.136962959319392,22
578,411,0.166138950652144,22
738,411,0.23090596839076,22
741,411,0.217866141595484,22
866,411,0.219910987777345,22
942,411,0.17311606381956,22
553,501,0.149787765335532,22
571,501,0.153742164167122,22
578,501,0.194152656604477,22
738,501,0.225840708888728,22
741,501,0.255567671761532,22
866,501,0.242702411020563,22
942,501,0.19071481276193,22
636,553,0.196502304428185,22
1092,553,0.187018375028614,22
636,571,0.193074573079972,22
1092,571,0.231472343169045,22
636,578,0.101104787744231,22
1092,578,0.147618060247247,22
738,636,0.209484549502671,22
741,636,0.220510811970413,22
866,636,0.112278677993768,22
942,636,0.188480271207313,22
1092,738,0.324382928826687,22
1092,741,0.225859125349377,22
1092,866,0.202677145721207,22
1092,942,0.164339791836049,22
107,17,0.250791137763321,23
299,17,0.0892798144031072,23
301,17,0.151004355651616,23
500,17,0.250024396582916,23
522,17,0.261165149463393,23
634,17,0.14986708548499,23
745,17,0.161960328563894,23
779,17,0.234126719060681,23
954,17,0.188951385834942,23
1101,17,0.129412149471752,23
173,107,0.162455659684583,23
203,107,0.228657487830574,23
451,107,0.184551966855474,23
662,107,0.26191674453819,23
877,107,0.131650017084478,23
969,107,0.257863572059672,23
991,107,0.255438883180163,23
993,107,0.192932171057655,23
1050,107,0.188732189949207,23
299,173,0.229749262819385,23
301,173,0.176779080531112,23
500,173,0.2298397638343,23
522,173,0.153725747709831,23
634,173,0.169508715159317,23
745,173,0.18400957399533,23
779,173,0.119468577582012,23
954,173,0.21508782595186,23
1101,173,0.178151926548513,23
299,203,0.164982951627488,23
301,203,0.181991865300269,23
500,203,0.304726209294928,23
522,203,0.182397037847721,23
634,203,0.115342667507214,23
745,203,0.246101129733176,23
779,203,0.16416388538697,23
954,203,0.185065245202706,23
1101,203,0.22434337479815,23
451,299,0.183104810567224,23
662,299,0.151631979881712,23
877,299,0.156957154047508,23
969,299,0.107845019764694,23
991,299,0.164478441469645,23
993,299,0.2145765801865,23
1050,299,0.264719419963337,23
451,301,0.193602672584985,23
662,301,0.154597790682464,23
877,301,0.170186516024306,23
969,301,0.168460073514716,23
991,301,0.152143574053255,23
993,301,0.0906466822026795,23
1050,301,0.205976305302027,23
500,451,0.225327313529794,23
522,451,0.142812613263959,23
634,451,0.0926048742402833,23
745,451,0.244992001998044,23
779,451,0.249006122179796,23
954,451,0.223139781889748,23
1101,451,0.187994554913052,23
662,500,0.272617527780726,23
877,500,0.280602483940263,23
969,500,0.249722343573253,23
991,500,0.135534975162496,23
993,500,0.252068114019125,23
1050,500,0.299328718547421,23
662,522,0.144162955168821,23
877,522,0.252412337277386,23
969,522,0.135281839136055,23
991,522,0.163037527233957,23
993,522,0.197508874144228,23
1050,522,0.153455346075038,23
662,634,0.0719699635890255,23
877,634,0.260609704234875,23
969,634,0.186806983985198,23
991,634,0.128575417264155,23
993,634,0.093068802917222,23
1050,634,0.132309253630504,23
745,662,0.246396474573255,23
779,662,0.254685900305206,23
954,662,0.176539737795641,23
1101,662,0.179765904455232,23
877,745,0.188146129333476,23
969,745,0.192760320897608,23
991,745,0.187291007114181,23
993,745,0.195100560761353,23
1050,745,0.241474833617296,23
877,779,0.243938490735766,23
969,779,0.280592235069138,23
991,779,0.197253094524729,23
993,779,0.227378885816522,23
1050,779,0.25019966638582,23
954,877,0.122251585405174,23
1101,877,0.205937660933821,23
969,954,0.236687917413391,23
991,954,0.144233975469996,23
993,954,0.230733189846262,23
1050,954,0.243214773488335,23
1101,969,0.143360959646629,23
1101,991,0.168508122569896,23
1101,993,0.249653351585456,23
1101,1050,0.147819225363169,23
20,14,0.21447924162866,25
74,14,0.119988338243269,25
95,14,0.211687250679559,25
151,14,0.267998695848902,25
263,14,0.181079068124562,25
269,14,0.161798735137242,25
407,14,0.278535292027955,25
420,14,0.195788832120341,25
491,14,0.107174580424398,25
506,14,0.267448649236945,25
567,14,0.272802281558592,25
596,14,0.110696739745559,25
631,14,0.289530688258515,25
661,14,0.237203898676365,25
808,14,0.253741854032401,25
894,14,0.214258600883603,25
907,14,0.186150515933652,25
908,14,0.266301223339954,25
1084,14,0.293458558737014,25
1120,14,0.183192012960229,25
32,20,0.215003112075887,25
74,20,0.254839008978791,25
95,20,0.218400624083199,25
263,20,0.297420955843549,25
269,20,0.201027672732254,25
312,20,0.171230660866218,25
315,20,0.259627034906776,25
332,20,0.209103351538641,25
341,20,0.219834227292171,25
420,20,0.208616791263795,25
491,20,0.179533138227163,25
506,20,0.234921517372541,25
516,20,0.217210967599005,25
596,20,0.241487203291348,25
721,20,0.170416764161323,25
788,20,0.237945246244219,25
907,20,0.255611826855044,25
970,20,0.264591873223692,25
1120,20,0.248581362863619,25
74,32,0.257766841326764,25
95,32,0.252774303728784,25
151,32,0.201176472163333,25
263,32,0.160794397681608,25
269,32,0.259867370741604,25
407,32,0.201572190912327,25
420,32,0.183519788338107,25
491,32,0.271271098763857,25
506,32,0.216755608852909,25
567,32,0.295431298819036,25
596,32,0.250604025034355,25
631,32,0.192994520941423,25
661,32,0.280180383215111,25
808,32,0.273154718322445,25
894,32,0.157207603955399,25
907,32,0.184376432714795,25
908,32,0.150125007907788,25
1084,32,0.214752842493061,25
1120,32,0.23272759890353,25
151,74,0.250890443053947,25
312,74,0.190802007207212,25
315,74,0.239182587317331,25
332,74,0.239523377135153,25
341,74,0.150339801406055,25
407,74,0.162425201225639,25
516,74,0.31096361132519,25
567,74,0.320810180658178,25
631,74,0.224111507972907,25
661,74,0.251548991463655,25
721,74,0.318896601245666,25
788,74,0.194184319749239,25
808,74,0.253911366448595,25
894,74,0.220564729046769,25
908,74,0.189470724447575,25
970,74,0.169583048500226,25
1084,74,0.145504836198155,25
151,95,0.100217732328003,25
312,95,0.263953572790699,25
315,95,0.120272470437342,25
332,95,0.156462086144002,25
341,95,0.166971374079287,25
407,95,0.123097058715944,25
516,95,0.245213012785076,25
567,95,0.26959101066101,25
631,95,0.240172267168012,25
661,95,0.376682589953664,25
721,95,0.251752346046016,25
788,95,0.0833884855528925,25
808,95,0.252894164093203,25
894,95,0.252596428768331,25
908,95,0.191791722393041,25
970,95,0.187297508767478,25
1084,95,0.0821745525977783,25
263,151,0.135291897029319,25
269,151,0.244137200946172,25
312,151,0.230170748256558,25
315,151,0.438409759937225,25
332,151,0.278668603471101,25
341,151,0.276590491242054,25
420,151,0.201160959129998,25
491,151,0.204936628590546,25
506,151,0.185772811331103,25
516,151,0.29174325757964,25
596,151,0.268520886564648,25
721,151,0.238612348169879,25
788,151,0.263285940353374,25
907,151,0.261188400329007,25
970,151,0.303464904430024,25
1120,151,0.2417724530809,25
312,263,0.228532967936855,25
315,263,0.178270534220901,25
332,263,0.261502331930804,25
341,263,0.174972885449791,25
407,263,0.240734443595353,25
516,263,0.263667140903858,25
567,263,0.184067788560328,25
631,263,0.197284798118792,25
661,263,0.203578208648074,25
721,263,0.289103174954826,25
788,263,0.318493365944411,25
808,263,0.185222043413148,25
894,263,0.288275485367431,25
908,263,0.254297586363803,25
970,263,0.241364566960464,25
1084,263,0.180358141574527,25
312,269,0.169427431787098,25
315,269,0.18445366713289,25
332,269,0.252615016750564,25
341,269,0.16792923543531,25
407,269,0.134193368980791,25
516,269,0.205544235334252,25
567,269,0.192920723622412,25
631,269,0.194975494685502,25
661,269,0.148831706268295,25
721,269,0.257371417250798,25
788,269,0.145439492516588,25
808,269,0.176414878065901,25
894,269,0.241444825658474,25
908,269,0.172403690676157,25
970,269,0.208741329003384,25
1084,269,0.209049648955681,25
407,312,0.225450750383898,25
420,312,0.110399965442412,25
491,312,0.225426891335253,25
506,312,0.285162415155129,25
567,312,0.286034992081751,25
596,312,0.211523133032085,25
631,312,0.280368072965927,25
661,312,0.337175383927283,25
808,312,0.282677111564795,25
894,312,0.276536908739858,25
907,312,0.181292134113767,25
908,312,0.189831690509465,25
1084,312,0.227162160183675,25
1120,312,0.133237292623065,25
407,315,0.299698027434106,25
420,315,0.210804729416639,25
491,315,0.126318641024054,25
506,315,0.197960265834081,25
567,315,0.252438547808385,25
596,315,0.258641677244825,25
631,315,0.378860528394863,25
661,315,0.221814445591565,25
808,315,0.276760876569982,25
894,315,0.271861529397986,25
907,315,0.199417838102171,25
908,315,0.174066821043477,25
1084,315,0.337299303649067,25
1120,315,0.177893010034833,25
407,332,0.128496462893072,25
420,332,0.210455488515086,25
491,332,0.270194270001474,25
506,332,0.171291527372897,25
567,332,0.22861648021239,25
596,332,0.305980987739252,25
631,332,0.207415589729591,25
661,332,0.249026343104013,25
808,332,0.246223237364195,25
894,332,0.205216628893207,25
907,332,0.217993984918862,25
908,332,0.133396855456417,25
1084,332,0.301720387654473,25
1120,332,0.138092842677726,25
407,341,0.199285493373609,25
420,341,0.219476264055496,25
491,341,0.139132453483438,25
506,341,0.176400880594815,25
567,341,0.218649269778737,25
596,341,0.19389944317482,25
631,341,0.29393734756624,25
661,341,0.208028654157284,25
808,341,0.179635717403318,25
894,341,0.194766283037467,25
907,341,0.0512797215973578,25
908,341,0.134762364902441,25
1084,341,0.239299552236054,25
1120,341,0.168213540217041,25
420,407,0.202126264385668,25
491,407,0.105559398874991,25
506,407,0.179112831109995,25
516,407,0.270070745858892,25
596,407,0.212370133923901,25
721,407,0.243894977149622,25
788,407,0.371419756871461,25
907,407,0.259390538131762,25
970,407,0.316321164649373,25
1120,407,0.263461747079388,25
516,420,0.194195339393885,25
567,420,0.268963424699539,25
631,420,0.25762602067003,25
661,420,0.148262490680485,25
721,420,0.162098311666547,25
788,420,0.154467689971745,25
808,420,0.146987243669854,25
894,420,0.178031898859425,25
908,420,0.0910302625545948,25
970,420,0.146253136543985,25
1084,420,0.163720917723032,25
516,491,0.271254211744749,25
567,491,0.28336077215751,25
631,491,0.159169940658207,25
661,491,0.354019439183107,25
721,491,0.332739667468506,25
788,491,0.187341522114949,25
808,491,0.286160966951437,25
894,491,0.235796682384556,25
908,491,0.197906789258195,25
970,491,0.251077930159194,25
1084,491,0.167799025745305,25
516,506,0.227101371518124,25
567,506,0.350796979230265,25
631,506,0.246045288904398,25
661,506,0.329517205709207,25
721,506,0.188222532286831,25
788,506,0.114815584527849,25
808,506,0.212343123575222,25
894,506,0.198376810184469,25
908,506,0.134255104749734,25
970,506,0.136515798527099,25
1084,506,0.119521412123315,25
567,516,0.296089591669844,25
596,516,0.239065757508741,25
631,516,0.270361739425026,25
661,516,0.256766688797049,25
808,516,0.310099909491925,25
894,516,0.238988918128045,25
907,516,0.24301252392198,25
908,516,0.200788155710801,25
1084,516,0.210039303538234,25
1120,516,0.232211763480629,25
596,567,0.251114477414374,25
721,567,0.293006380406544,25
788,567,0.268560249670034,25
907,567,0.2824014251223,25
970,567,0.290431020115607,25
1120,567,0.32996760172213,25
631,596,0.249295985748981,25
661,596,0.150676731064797,25
721,596,0.355016322514454,25
788,596,0.187072301656302,25
808,596,0.156695923303276,25
894,596,0.17651226932506,25
908,596,0.137975870016869,25
970,596,0.170919635457603,25
1084,596,0.267831428698922,25
721,631,0.22439032506374,25
788,631,0.119259314015628,25
907,631,0.245967440698146,25
970,631,0.196262708349678,25
1120,631,0.189633040708377,25
721,661,0.242775612318955,25
788,661,0.1873643831789,25
907,661,0.274118859435391,25
970,661,0.285526930311543,25
1120,661,0.269247667147847,25
808,721,0.290084405091594,25
894,721,0.227180341003299,25
907,721,0.238984145127818,25
908,721,0.205600296400138,25
1084,721,0.272442354757053,25
1120,721,0.174485925906668,25
808,788,0.26610010057572,25
894,788,0.209205544915733,25
907,788,0.127879627558414,25
908,788,0.308525181923496,25
1084,788,0.326181982474024,25
1120,788,0.216538630223941,25
907,808,0.270189454091066,25
970,808,0.354783655966745,25
1120,808,0.292276750706468,25
907,894,0.281862093541334,25
970,894,0.314786599789378,25
1120,894,0.184394262458053,25
908,907,0.267871105450009,25
970,907,0.259332038690001,25
1084,907,0.194303720375958,25
970,908,0.265828668401569,25
1120,908,0.226009269426393,25
1084,970,0.360450750775363,25
1120,970,0.198336730294777,25
1120,1084,0.152592889064857,25
57,12,0.130993651440043,26
154,12,0.210449196021437,26
161,12,0.204279022415295,26
189,12,0.324777617104037,26
527,12,0.15314209283037,26
547,12,0.0902712879592919,26
681,12,0.331307193263246,26
728,12,0.225244971465124,26
771,12,0.246882789354602,26
848,12,0.229094224700741,26
57,26,0.189014823471148,26
154,26,0.286177234718893,26
161,26,0.194175369428446,26
189,26,0.252308346805946,26
527,26,0.272894302623074,26
547,26,0.199626094619867,26
681,26,0.156544121439578,26
728,26,0.258063414689783,26
771,26,0.22083048471979,26
848,26,0.26582224401618,26
85,57,0.298966610877192,26
214,57,0.140433037414937,26
399,57,0.252937572374111,26
580,57,0.203668824536234,26
752,57,0.236271349416276,26
1006,57,0.280104824173027,26
1052,57,0.216532924116988,26
154,85,0.288959902828025,26
161,85,0.182825000403529,26
189,85,0.191472175725046,26
527,85,0.29462773712896,26
547,85,0.226757823732364,26
681,85,0.191052556875165,26
728,85,0.13763885371531,26
771,85,0.239680780201678,26
848,85,0.172947619898455,26
214,154,0.271808004186409,26
399,154,0.158784835613436,26
580,154,0.243380457663443,26
752,154,0.239474469548817,26
1006,154,0.266889950490193,26
1052,154,0.273028633187279,26
214,161,0.237963605439842,26
399,161,0.237247602816836,26
580,161,0.143746368745386,26
752,161,0.225491237225383,26
1006,161,0.223972073543901,26
1052,161,0.253213572602458,26
214,189,0.302430954144015,26
399,189,0.153780419318217,26
580,189,0.265921799083868,26
752,189,0.246904351875419,26
1006,189,0.207401477349376,26
1052,189,0.24483986163912,26
527,214,0.197889360328382,26
547,214,0.177962662834303,26
681,214,0.141592903961047,26
728,214,0.134601630684835,26
771,214,0.270388167478833,26
848,214,0.19766463788657,26
527,399,0.184664437497161,26
547,399,0.19508698292862,26
681,399,0.245035570795862,26
728,399,0.138704062718793,26
771,399,0.205812369870534,26
848,399,0.141537249380205,26
580,527,0.229245536042568,26
752,527,0.161481440691309,26
1006,527,0.169509811034616,26
1052,527,0.226609548028908,26
580,547,0.162219703686245,26
752,547,0.200406472252241,26
1006,547,0.158882455577243,26
1052,547,0.187071078364467,26
681,580,0.266336036445073,26
728,580,0.201333506516291,26
771,580,0.238324892015284,26
848,580,0.268908546358088,26
752,681,0.218903951126856,26
1006,681,0.23729259454937,26
1052,681,0.234204255188789,26
752,728,0.230615922883554,26
1006,728,0.23821650860881,26
1052,728,0.166141578414595,26
771,752,0.241837225931905,26
848,752,0.236006967364988,26
1006,771,0.263644163137389,26
1052,771,0.32118702222899,26
1006,848,0.156555087028553,26
1052,848,0.19835624961601,26
255,11,0.287005693689403,27
326,11,0.347947689322847,27
387,11,0.370455576595956,27
460,11,0.24422019427514,27
582,11,0.352646972357301,27
699,11,0.431848442597512,27
702,11,0.230443466471928,27
793,11,0.257237642746227,27
956,11,0.329448302600618,27
983,11,0.344610453844259,27
277,255,0.25491659240317,27
462,255,0.383384878289842,27
472,255,0.331688099517493,27
572,255,0.279837362021155,27
595,255,0.320267998215313,27
715,255,0.227522018866772,27
897,255,0.295925711773347,27
1079,255,0.32302556081504,27
1094,255,0.349484971455479,27
326,277,0.213622116585187,27
387,277,0.267084163641627,27
460,277,0.257441402209468,27
582,277,0.400057760065634,27
699,277,0.388391330582175,27
702,277,0.301666646229505,27
793,277,0.324204302165329,27
956,277,0.266684061269265,27
983,277,0.33059118703953,27
462,326,0.323198637028552,27
472,326,0.416195724758465,27
572,326,0.352652057936323,27
595,326,0.373832031582467,27
715,326,0.288500805779438,27
897,326,0.365334881832939,27
1079,326,0.319859202425435,27
1094,326,0.378873171981847,27
462,387,0.332494804188008,27
472,387,0.239145036575287,27
572,387,0.281586437771054,27
595,387,0.246542890486523,27
715,387,0.301447249186617,27
897,387,0.299376849810799,27
1079,387,0.250666978640212,27
1094,387,0.260804761017614,27
462,460,0.312792925898261,27
472,460,0.259962087021092,27
572,460,0.326874304877024,27
595,460,0.232934842044608,27
715,460,0.336244344101896,27
897,460,0.206748190297178,27
1079,460,0.27148755093234,27
1094,460,0.344685550030008,27
582,462,0.369815184470819,27
699,462,0.24046553251697,27
702,462,0.349537108974362,27
793,462,0.236140184332323,27
956,462,0.315246767628803,27
983,462,0.314119828380115,27
582,472,0.30340783125792,27
699,472,0.335983433903079,27
702,472,0.38067012573214,27
793,472,0.294846830194279,27
956,472,0.332260535246238,27
983,472,0.316710935297597,27
582,572,0.316400834088874,27
699,572,0.404674562426705,27
702,572,0.212340837501982,27
793,572,0.317941223129073,27
956,572,0.253749056416738,27
983,572,0.349664340471122,27
595,582,0.32788657084001,27
715,582,0.324292497006939,27
897,582,0.309686910006689,27
1079,582,0.282471202142557,27
1094,582,0.351879954090905,27
699,595,0.415023965763232,27
702,595,0.359821246570769,27
793,595,0.336263937535853,27
956,595,0.358514538506037,27
983,595,0.413680543372692,27
715,699,0.424974019756723,27
897,699,0.312647829157668,27
1079,699,0.371451657126502,27
1094,699,0.435516778241424,27
715,702,0.286276715832416,27
897,702,0.249241971142808,27
1079,702,0.300794129526643,27
1094,702,0.234251113567713,27
793,715,0.383961568306716,27
956,715,0.347360882159663,27
983,715,0.362339908646474,27
897,793,0.333698211347309,27
1079,793,0.295294418977292,27
1094,793,0.368523050696692,27
956,897,0.337853592546725,27
983,897,0.355755711357674,27
1079,956,0.321684216451885,27
1094,956,0.304054030643879,27
1079,983,0.363443293372837,27
1094,983,0.39946552134795,27
50,45,0.199350299072594,29
84,45,0.166744703182142,29
228,45,0.27243692674477,29
330,45,0.136970564985721,29
415,45,0.243748285708458,29
568,45,0.222358703244312,29
605,45,0.256334094191916,29
769,45,0.194275328786439,29
902,45,0.0853705297369226,29
932,45,0.178228487877958,29
54,50,0.181908346413897,29
349,50,0.188331489007747,29
439,50,0.13030204933121,29
541,50,0.222818678011887,29
676,50,0.244133927166263,29
689,50,0.202278128884887,29
717,50,0.278207579538294,29
1066,50,0.294225422886545,29
1125,50,0.199719613500829,29
84,54,0.137012952465936,29
228,54,0.196014286632843,29
330,54,0.329843791658381,29
415,54,0.238935029308021,29
568,54,0.31114855213907,29
605,54,0.216877355130351,29
769,54,0.271789939891474,29
902,54,0.220865984008984,29
932,54,0.267374683356131,29
349,84,0.144071364573162,29
439,84,0.125557740329474,29
541,84,0.257321296729198,29
676,84,0.16848408389382,29
689,84,0.222820579059306,29
717,84,0.187844826897132,29
1066,84,0.21948172120629,29
1125,84,0.221837871929403,29
349,228,0.243107689940552,29
439,228,0.188017712854537,29
541,228,0.244128322984281,29
676,228,0.259094818797629,29
689,228,0.192353677098349,29
717,228,0.293881403142857,29
1066,228,0.281841140493657,29
1125,228,0.204530736067547,29
349,330,0.298687268002442,29
439,330,0.238770236618751,29
541,330,0.164410878094288,29
676,330,0.322963005056771,29
689,330,0.24497416576845,29
717,330,0.273413743655042,29
1066,330,0.287459959905625,29
1125,330,0.224539415022831,29
415,349,0.212344473459465,29
568,349,0.27858570263185,29
605,349,0.122973730869658,29
769,349,0.215167401406759,29
902,349,0.271072942426377,29
932,349,0.161988914966264,29
439,415,0.337858444983034,29
541,415,0.184809035926161,29
676,415,0.262669395315294,29
689,415,0.279599745247861,29
717,415,0.246945730998186,29
1066,415,0.257944411544896,29
1125,415,0.309083193264762,29
568,439,0.286610642194439,29
605,439,0.238217026700344,29
769,439,0.310257869281864,29
902,439,0.317130222941341,29
932,439,0.144321017473891,29
568,541,0.193773664183009,29
605,541,0.330457592654716,29
769,541,0.248040796661163,29
902,541,0.236740999147275,29
932,541,0.343257910579086,29
